recruitId,recruitName,recruitTag
300587,新能源电池销售,3-4年|本科|新能源汽车|日企营业经验|日语流利|日语专业|技术营业|蓄电材料装置|市场调查分析|汽车零部件|电源系统销售|车企销售经验|五险一金|补充医疗保险|交通补贴|餐饮补贴|定期体检|年终奖金|绩效奖金|员工旅游|专业培训|通讯补贴
300588,新能源新车交付主管,无需经验|大专|年终奖金|六险一金|客户服务|处理客户
300589,新能源汽车销售顾问,无需经验|中技/中专|汽车销售|汽车新能源|五险一金|员工旅游|专业培训|绩效奖金|年终奖金|提成奖金|包午餐|全勤奖
300590,销售顾问（新能源车）,无需经验|本科|五险一金|带薪年假|包住宿|节日福利|专业培训|弹性工作|员工旅游
300591,生产经理-新能源,3年及以上|大专|生产计划|质量管理|安全生产管理|工艺流程优化|激光焊|管理生产团队|新能源|PACK|储能|电池包|五险一金|专业培训|绩效奖金|年终奖金
300592,Digital Marketing Specialist / 海外市场营销专员,2年|本科|数字营销|B2Bmarketing|海外市场销售|Amazon销售|社交媒体|绩效奖金|五险一金|周末双休|带薪年假|商业保险|定期体检|专业培训|年底奖金|加班补助|购房购车贷款
300593,Marketing Coordinator 市场营销,2年及以上|大专|市场营销|五险一金|通讯补贴|专业培训|绩效奖金|周末双休|工作日午餐|免费咖啡
300594,英语英文市场营销专员English Marketing executive,2年及以上|本科|办公软件|英语|营销|英语口语|粤语|大学英语六级|文档编辑|文书写作|报价书|网站建设|专业培训|年终奖金|弹性工作
300595,律所端市场营销专员,2年及以上|大专|五险一金|专业培训|带薪病假
300596,市场营销经理,3年及以上|大专|五险一金|年终奖金
300597,销售服务辅助岗（市场营销）,无需经验|大专|营销|项目开发|维护客户|交叉营销|拓展市场业务|五险一金|提成奖金|周末双休|专业培训|定期体检|年终奖金|高温补贴
300598,英语英文市场营销专员English Marketing executive,2年及以上|本科|办公软件|英语|营销|英语口语|粤语|大学英语六级|文档编辑|文书写作|报价书|网站建设|专业培训|年终奖金|弹性工作
300599,8K无责单人宿  房产销售 月入两万 市场营销,无需经验|大专|看房|房源信息|合同谈判|网络维护|房产业务|绩效奖金|房地产法规|置业顾问|职业晋升|营销实战|五险一金|员工旅游|专业培训|出国机会|绩效奖金|年终奖金|弹性工作
300600,海外市场营销,3年及以上|本科|管理|营销策略|营销推广|市场信息收集|媒体宣传|市场评估|市场营销策划|营销推广计划|社保|网站维护管理|专业培训|绩效奖金|餐饮补贴|年终奖金|员工旅游|全勤奖|定期体检|出国机会|员工旅游|餐饮补贴|出国机会
300601,市场营销专员,3年及以上|本科|餐饮补贴|专业培训
300602,英语英文市场营销专员English Marketing executive,2年及以上|本科|办公软件|英语|营销|英语口语|粤语|大学英语六级|文档编辑|文书写作|报价书|网站建设|专业培训|年终奖金|弹性工作
300603,市场营销专员,1-2年|大专|客户公关|策划|新媒体运营|市场营销|销售及推广|活动执行|销售|包三餐|包住宿|绩效奖金
300604,市场营销专员,1年及以上|高中|管理|五险|包吃包住
300605,市场营销文案策划,2年及以上|大专|五险一金|专业培训|包住宿|全勤奖|绩效奖金
300606,英语英文市场营销专员English Marketing executive,2年及以上|本科|办公软件|英语|营销|英语口语|粤语|大学英语六级|文档编辑|文书写作|报价书|网站建设|专业培训|年终奖金|弹性工作
300607,市场营销专员,1年及以上|本科|销售|办公软件|office|销售数据|部门内务|销售目标|会议记录|五险一金|专业培训|年终奖金
300608,市场营销专员,1年及以上|大专|销售|数据分析|excel|营销|ppt|抖音|销售渠道|新客户开发|营销计划|应用开发|五险一金|交通补贴|餐饮补贴|通讯补贴|周末双休|定期体检|绩效奖金
300609,Marketing Officer/市场营销专员,2年及以上|本科|快消品|医药|电商|销售转化|营销|电商行业|媒体投放规划|品牌营销|话题策划|社交媒体|五险一金|员工旅游|绩效奖金|股票期权|弹性工作|定期体检|周末双休|专业培训|发展空间大
300610,英语英文市场营销专员English Marketing executive,2年及以上|本科|办公软件|英语|营销|英语口语|粤语|大学英语六级|文档编辑|文书写作|报价书|网站建设|专业培训|年终奖金|弹性工作
300611,市场营销岗,2年及以上|本科|五险一金|补充医疗保险
300612,市场营销,3年及以上|本科|excel|项目管理|英语|产品开发|市场分析|化妆品|新品开发|策划方案|韩语|产品策划|餐饮补贴
300613,市场营销总监,3年及以上|本科|市场总监|航天航空|医疗|医疗器械行业|半导体|项目管理|控制成本|客户关系|法律法规|市场营销计划|五险一金|年终奖金|专业培训|包住宿|餐饮补贴|员工活动|晋升空间
300614,市场营销,2年|大专|市场营销|市场调研|市场开发|广告投放|亚马逊|运营策略|广告学|新闻学|客户筛选|传播学|员工旅游|绩效奖金|年终奖金|定期体检|五险一金
300615,市场营销,5年及以上|国际工程|英语流利
300616,市场营销副总监,3-5年|本科|五险一金|定期体检|专业培训|年终奖金|绩效奖金
300617,市场营销,5年及以上|本科|市场营销|推广|营销|市场调研|市场推广|客户服务|销售渠道|产品定位|销售推广|销售支持|五险一金|交通补贴|餐饮补贴|通讯补贴|年终奖金|弹性工作
300618,海外市场营销,无需经验|本科|出国机会|五险
300619,市场营销高级专员,2年|本科|市场策划|市场推广|活动策划|市场调研分析|竞品分析|媒介推广|市场营销|五险一金|年终奖金|专业培训|弹性工作
300620,市场营销专员,3-4年|本科|数据分析|市场营销|推广|市场调研|广告|销售渠道|新闻|渠道拓展|品牌建设|数字营销|五险一金|补充医疗保险|员工旅游|餐饮补贴|年终奖金|弹性工作|绩效奖金|专业培训
300621,总经理助理（国际市场营销总监）,10年及以上|本科|开发|市场营销|英语|国际贸易|客户开发|销售策略|市场开发|雅思|产品销售|英语口语|五险一金|年终奖金|定期体检|员工旅游|专业培训|节日福利|包吃住
300622,市场营销专员,无需经验|市场营销|协调市场|经验不限|学历不限|五险一金|员工旅游|交通补贴|专业培训|出国机会|绩效奖金
300623,市场营销管理,3年及以上|本科|市场营销|五险一金|补充医疗保险|交通补贴|通讯补贴|专业培训|年终奖金|销售奖金
300624,市场营销专员,2年及以上|本科|推广|市场调研|客户营销|消费者洞察|消费者调研|行业资讯|市场趋势|五险一金|补充医疗保险|专业培训|年终奖金|定期体检|带薪年假
300625,市场营销经理,5年及以上|本科|五险一金|员工旅游|年终奖金|节日福利
300626,市场营销经理,3-4年|本科|办公软件|管理|团队管理|物流|国际贸易|英文|英语口语|监督|发展规划|gsa|五险一金|员工旅游|绩效奖金|定期体检|专业培训|弹性工作|年终奖金|补充公积金
300627,市场营销专员,1-3年|大专|管理|五险一金|补充医疗保险
300628,市场营销与公共关系总监,2年及以上|五险一金|交通补贴|餐饮补贴|提成奖金|周末双休|通讯补贴|出国机会|年终奖金
300629,市场营销助理,3-8年|本科|英语|推广|ps|抖音|排版|微博|策划方案|社交媒体|品牌活动|自媒体运营|做五休二
300630,市场营销,2年|本科|市场营销|营销|活动规划|数字营销|展会活动|营销宣传|五险一金|周末双休|绩效奖金|弹性工作|定期体检|通讯补贴|帶薪年假|節日福利
300631,市场营销策划主管 (MJ008008),5年及以上|本科|五险一金|餐饮补贴|专业培训|绩效奖金|年终奖金|弹性工作|定期体检|周末双休
300632,数据分析师,2年及以上|本科|数据分析|抖音|大数据|数据统计|产品规划|电商运营|报告制作|行业数据分析|五险一金|补充医疗保险|补充公积金|年终奖金
300633,数据分析师,3年及以上|本科|sql|数学|统计分析|分析报告|数据可视化|经营分析|制定预算|决策支持|客服中心|管控措施|五险一金|专业培训|交通补贴|补充医疗保险|五险一金|补充医疗保险|餐饮补贴|通讯补贴|年终奖金|弹性工作|交通补贴
300634,国际数据分析师,2-3年|本科|办公软件|数据分析|市场分析|统计分析|信息管理|市场信息|数据挖掘|报告撰写|英文阅读|市场分析报告|五险一金|节日福利|带薪年假
300635,数据分析师,2年及以上|本科|管理|数据库|数据分析|sop|医药行业|电脑|拜访客户|office软件|数据管理|数据清洗|五险一金|年终奖金|节日福利|专业培训
300636,数据分析专员（营销）,2年及以上|大专|办公软件|数据分析|excel|erp|会计学|crm|销售数据|数据支撑|vlookup|数据透视表|五险一金|员工旅游|专业培训|餐饮补贴|绩效奖金|年终奖金|带薪年假|周末双休|节假日礼金|外地津贴
300637,医保数据分析师/业务分析/BI分析,1年及以上|大专|数据分析|excel|sql|分析报告|业务分析|五险一金
300638,抖音数据分析师,2年|本科|下午茶|股票期权|弹性工作|健身瑜伽|餐补|带薪休假|六险一金|免费三餐|租房补贴|团队氛围好
300639,电商数据分析,2年|本科|数据分析|sql|电子商务|统计|互联网|计算机软件|跨境电商|数据收集|spark|spss|员工旅游|带薪年假|节日福利|五险一金|年终奖金|绩效奖金|餐饮补贴|专业培训
300640,数据分析师,1年|大专|数据|分析|五险一金|餐饮补贴|交通补贴|弹性工作|定期体检|年终奖金|绩效奖金
300641,数据分析师,2年|大专|数据分析|数据采集|报告|数据分析师|专业培训|年终奖金|员工旅游|弹性工作|绩效奖金|五险一金|晋升完善
300642,抖音数据分析师,2年|本科|弹性工作|六险一金|团队氛围好|免费三餐
300643,数据分析师,无需经验|大专|数据分析|五险一金|通讯补贴|生日福利|定期体检|绩效奖金|补充商业保险|证券休市假|节日礼物|过节礼金|免费食堂
300644,数据分析,3年及以上|本科|销售|数据分析|咨询|产品开发|快消品|电商|竞品分析|分析报告|业务协作|数据挖掘|五险一金|提成奖金|专业培训|出国机会|年休假
300645,数据分析师,2年及以上|本科|数据分析|excel|教育|sql|word|统计|报表|广告|分析报告|市场招生|五险一金|绩效奖金
300646,抖音数据分析师,2年|本科|下午茶|股票期权|健身瑜伽|扁平管理|带薪休假|六险一金|团队氛围好|晋升空间大|用户过亿|大牛带队
300647,数据分析师,3-4年|大专|弹性工作|绩效奖金|包住宿
300648,数据分析师(J13428),2年|本科|数据分析|数据运营|数据分析模型|可视化数据|五险一金|节日福利|定期体检|餐饮补贴|带薪年假|绩效奖金|年终奖金
300649,数据分析,2年及以上|本科|计算机|数据分析|数学|统计|分析报告|数据挖掘|sql数据库|数据治理|数据测试|统计编程|五险一金|交通补贴|餐饮补贴|年终奖金
300650,数据分析师,无需经验|本科|数据分析|运营报表|数据提供|业务数据库|五险一金|补充医疗保险|通讯补贴|员工旅游|专业培训|绩效奖金|年终奖金|定期体检|周末双休|提供食宿
300651,数据分析员,1年|本科|数据收集|数据加工|数据分析
300652,2024届三福储备干部-数据分析类（义乌） (MJ001702),无需经验|本科|数据分析|商品结构|统计学|调货计划|五险一金|通讯补贴|年终奖金|节日福利|带薪年假|包住|专业培训|员工饭堂|住房补贴|内部优惠
300653,IT审计助理（网络安全/数据分析）,3-4年|本科|cpa|sap|oracle|sql|erp|审计|信息系统|计算机科学|c||网络安全|五险一金|员工旅游|专业培训|绩效奖金|年终奖金|弹性工作|定期体检
300654,监察高级专员（监察或数据分析方向）,3年及以上|本科|监察|五险一金|免费班车|绩效奖金|年终奖金
300655,日本售后数据分析专员,2-8年|本科|五险一金|双休|办公氛围nice|数据分析|售后|日语|售前|服务|售中|处理数据|数据分析管理|系统工具|部门协同
300656,KA大客户管培生——擅长数据分析,无需经验|硕士|餐饮补贴|交通补贴|绩效奖金|通讯补贴|五险一金|带薪年假|定期体检|年终福利
300657,市场数据分析师-采购（双流区）,5年及以上|本科|办公软件|数据分析|采购|excel|sql|市场营销|食品行业|经济学|销售数据|采购成本|五险一金|员工旅游|专业培训|交通补贴|周末双休|年终奖金|包住宿
300658,监察高级专员（监察或数据分析方向）,3年及以上|本科|监察|五险一金|免费班车|绩效奖金|年终奖金
300659,中国区航线数据分析经理 China TRD Data Analysis Mgr,10年及以上|本科|海运|航线|Reporting|数据分析|五险一金|补充公积金|年终奖金|带薪年假|带薪病假|弹性福利|灵活办公|全面商业保险|CBD办公|国际化管理|多元文化|多样化培训|子女福利|节日福利|13薪
300660,数据分析,1年|本科|sql|python|hadoop|数据分析|五险一金|年终奖金|补充医疗保险|补充公积金|定期体检|交通补贴|绩效奖金
300661,采购主管（生产-偏数据分析）,3年及以上|本科|办公软件|数据分析|采购|excel|谈判|市场调研|powerpoint|采购管理|spss|采购成本|五险一金|免费班车|年终奖金|餐饮补贴|交通补贴|专业培训|周末双休|免费住宿
300662,数据分析师,1年|本科|数据|大数据|互联网|分析|数据清洗|优化|数据整合|采购|五险一金|员工旅游|交通补贴|通讯补贴|专业培训|出国机会|绩效奖金|年终奖金|定期体检
300663,数据分析,1年|本科|五险一金|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|定期体检
300664,数据分析,1-2年|大专|计算机|数据分析|sql|归档|数据收集|数据可视化|分析|报告|可视化展示|柱状图|餐饮补贴|专业培训|定期体检|社保|年假|工龄津贴|节日福利
300665,电商数据分析师,2年及以上|本科|sql|sas|python|数据结果|数据驱动|统计|数据分析|五险一金|绩效奖金|年终奖金|节假日福利|高温费|双休
300666,数据分析,2年及以上|本科|数据分析|数据统计|运营数据分析|运营数据|数据监测|量化分析|数据挖掘|建模|包吃|包住宿|全勤奖|绩效奖金
300667,数据运营/数据分析师,1年|大专|五险一金|专业培训
300668,数据分析师,2年及以上|本科|数据分析|sql|finereport|免费班车|交通补贴|餐饮补贴|专业培训|定期体检|包吃|五险
300669,电商数据分析师,1年及以上|本科|数据分析|运营|推广|电商|商品企划|数据报表|销售数据|需求设计|复盘|数据敏感度|休闲零食|周末双休|节日福利|年终奖金|弹性工作
300670,数据分析师,无需经验|本科|分析|数据|大数据|数据处理|数据挖掘|统计|数据分析师|sql|五险一金|年终奖金|员工旅游|专业培训|出国机会|节日福利|带薪年假
300671,数据运营专员,3年及以上|大专|数据库|数据分析|excel|sql|数据收集|数据挖掘|数据报表|分析|可视化|清洗|五险一金|年终奖金|绩效奖金|专业培训
300672,人工智能算法应用工程师,2年及以上|硕士|计算机|定制开发|c++|人工智能|五险一金|补充医疗保险|交通补贴|餐饮补贴|通讯补贴|绩效奖金|年终奖金|定期体检|企业年金
300673,人工智能算法工程师,3年及以上|硕士|测试|验收|解决方案|ai|算法|图像处理|机器视觉|opencv|目标检测|人工智能算法|五险一金|定期体检|餐饮补贴|高温补贴|节日福利|全勤奖|带薪年假|加班补助
300674,专利工程师（人工智能/显示）,无需经验|硕士|计算机|软件|产品研发|项目申报|人工智能|技术沟通|计算机科学|专利检索分析|撰写技术资料|项目方案规划|五险一金|交通补贴|餐饮补贴|专业培训|通讯补贴
300675,AI人工智能开发工程师,3年及以上|本科|c++|深度学习|ai|tensorflow|pytorch|python|五险一金|年终奖金|周末双休
300676,初级人工智能工程师(J10327),2年及以上|本科|sql|人工智能|深度学习|自然语言算法|图谱|机器学习|Tensorflow|Pytorch|五险一金|补充医疗保险|交通补贴|餐饮补贴|绩效奖金|定期体检|年终奖金
300677,人工智能工程师,无需经验|硕士|计算机|java|编程|电子信息|编程语言|人工智能|深度学习|人工智能软件|chatgpt|自然语言处理|五险一金|绩效奖金|年终奖金|带薪年假|节日福利|专业培训|定期体检
300678,SYYF307-人工智能高级工程师,3年及以上|本科|机器学习|图像识别|图像处理|计算机视觉|数据挖掘|大数据挖掘|图像分析|五险一金|餐饮补贴|周末双休|弹性工作|专业培训|定期体检|年终奖金
300679,（上海）人工智能软件开发工程师,1-3年|本科|ai|人工智能软件|尖端智能化|五险一金|交通补贴|餐饮补贴|专业培训|绩效奖金|年终奖金|定期体检|带薪假|住宿|通勤车
300680,人工智能开发工程师,2-3年|本科|计算机|linux|方案设计|docker|k8s|tensorflow|nlp|容器|paddlepaddle|人工智能框架|五险一金|年终奖金|带薪年假|定期体检|节日福利|周末双休
300681,人工智能软件开发工程师,3年及以上|本科|人工智能|软件开发|汽车|五险一金|带薪年假|定期体检|员工旅游|年终奖金|补充医疗保险
300682,人工智能软件开发工程师,2年及以上|本科|汽车行业|五险一金|餐饮补贴|免费班车|员工旅游|定期体检|节日福利|各项补贴|年终奖金
300683,汽车人工智能软件开发工程师,无需经验|本科|pc|ai|ws|日语|英语|PoC'SW|汽车行业|汽车人工智能|五险一金|补充医疗保险|免费班车|餐饮补贴|年终奖金|定期体检|住房补贴|加班补助|周末双休|带薪年假
300684,项目经理(AI人工智能方向),无需经验|大专|AI|机器人|人工智能|AI训练师|AI技术|智能化|ChatGPT|AI机器人训练|项目经理|项目管理
300685,人工智能工程师,3-4年|硕士|人工智能|人工智能算法|强化学习|深度学习|svm|五险一金|周末双休|带薪年假|节日福利|弹性工作|专业培训|绩效奖金
300686,人工智能软件开发工程师,2年及以上|本科|汽车行业|五险一金|餐饮补贴|免费班车|员工旅游|定期体检|节日福利|各项补贴|年终奖金
300687,汽车人工智能软件开发工程师,无需经验|本科|英语|日语|ai|智能化|五险一金|补充医疗保险|年终奖金|加班补贴|节日福利|周末双休|住房补贴|带薪年假
300688,人工智能工程师,无需经验|本科|教育|c++|解决方案|项目开发|大数据|编程语言|算法|人工智能|机器学习|深度学习|五险一金|绩效奖金|年终奖金|员工旅游
300689,项目经理(AI人工智能方向),无需经验|大专|AI|机器人|人工智能|AI训练师|项目管理|AI技术|智能化|ChatGPT|项目经理|AI机器人训练
300690,人工智能工程师,5年及以上|本科|c++|编程语言|人工智能|机器学习|深度学习|智能控制|视觉识别|智能语音|环境感知|python|六险二金
300691,汽车人工智能技术组长,3年及以上|本科|英语|汽车行业|日语|ai|功能开发|adas|自动泊车|安全系统|智能驾驶|五险一金|补充医疗保险|年终奖金|加班补贴|节日福利|周末双休|住房补贴|带薪年假
300692,人工智能开发,3-4年|本科|java|c++|编程|前端开发|软件|ai|直播|编程语言|人工智能|代码开发|五险一金|餐饮补贴|绩效奖金|年终奖金
300693,人工智能算法工程师,5年及以上|本科|目标检测|c++|计算机|计算机视觉|深度学习|深度学习框架|图像处理|ai|机器学习|图像检测|员工旅游|年终奖金|五险一金|餐饮补贴|通讯补贴|交通补贴|绩效奖金|专业培训|弹性工作|工龄工资
300694,项目经理(AI人工智能方向),无需经验|大专|AI|机器人|人工智能|AI训练师|项目管理|AI技术|智能化|ChatGPT|项目经理|AI机器人训练
300695,人工智能算法工程师,2年|硕士|人工智能|算法|六险两金|餐补|带薪年假|定期体检|员工餐厅|劳保福利|工会活动
300696,人工智能研发总监,5年及以上|本科|计算机|c++|技术方案|编程语言|机器学习|深度学习|嵌入式|大数据分析|tensorflow|技术解决方案|周末双休|餐饮补贴|弹性工作
300697,人工智能室主任,5-7年|硕士|产品预研|技术预研|雷达系统|系统总师|雷达总师|图像处理|机器学习|深度学习框架|算法研发|模式识别|五险一金|定期体检|员工旅游|餐饮补贴|专业培训|年终奖金|周末双休|通讯补贴|提供住宿|每年多次调薪
300698,人工智能算法专家,无需经验|博士|计算机|ai|算法|人工智能|深度学习|tensorflow|人工智能算法|ai算法|ai框架|ai算法研发|五险一金|餐饮补贴|绩效奖金|年终奖金|弹性工作|定期体检|周末双休
300699,人工智能算法工程师,无需经验|硕士|ai|人工智能|机器学习|五险一金|补充医疗保险|餐饮补贴|通讯补贴|绩效奖金|年终奖金|定期体检|员工宿舍
300700,人工智能算法工程师,无需经验|博士|应用数学|编程|机器学习|深度学习|五险一金|补充医疗保险|补充公积金
300701,人工智能算法专家,1年及以上|硕士|深度学习|机器学习|人工智能算法|电力负荷预测|能源互联网|周末双休|带薪年假|五险一金|绩效奖金|专业培训|节日福利|餐饮补贴|通讯补贴
300702,大数据与人工智能教师（计算机视觉方向）,2年|硕士|算法|人工智能|效果评估|计算机视觉|图像预处理|参数调优|智能科学技术|图像数据处理|预训练模型|实验方法|五险一金|餐饮补贴|免费班车|年终奖金|定期体检|通讯补贴|绩效奖金|专业培训
300703,ai人工智能工程师,无需经验|本科|ai|人工智能|代码|tensorflow|chatgpt|pytorch|nerf|绩效奖金|餐饮补贴|带薪年假|员工旅游|年终奖金
300704,人工智能算法工程师（医学影响）,2年及以上|本科|编程|图像处理|深度学习|计算机科学|项目|医学影像|深度学习框架|影像诊断|影像处理|工程学|五险一金|专业培训|年终奖金|定期体检
300705,人工智能与边缘计算博士研究员,无需经验|博士|人工智能|边缘计算|五险一金|补充医疗保险|免费班车|专业培训|年终奖金|定期体检|周末双休|带薪年假
300706,人工智能工程师,5-7年|本科|法定节假日|五险一金|餐饮补贴|双休|行业前景好|平台大|大牛带队
300707,人工智能开发工程师(J10183),3-5年|本科|需求分析|c++|解决方案|技术方案|人工智能|系统集成|python|数据处理|pytorch|五险一金|周末双休|绩效奖金|全勤奖|带薪年假|员工旅游|每年多次调薪
300708,人工智能教学主管,2年及以上|本科|教学|计算机|授课|编程|数学|统计|机器学习|图像处理|深度学习|tensorflow|餐饮补贴|专业培训|年终奖金|社保
300709,人工智能工程师,3年及以上|本科|java|数据分析|linux|plc|svn|c++|软件工程|ai|编程语言|人工智能|五险一金|定期体检|年终奖金|绩效奖金
300710,产品专员（人工智能）,5年及以上|本科|ai|需求调研|产品规划|产品文档|交互设计|技术方案编写|平台上线|运营管理|开发|用户界面|五险一金|交通补贴|餐饮补贴|通讯补贴|年终奖金|专业培训|有活力的团队|体系化的运作|注重人才发展
300711,部门负责人（人工智能方向）.,5年及以上|本科|计算机|团队管理|经济学|电子信息|投资|股权投资|人工智能|生物科学|企业培育|技术攻关|五险一金|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|定期体检|企业年金|周末双休
300712,AI专员,无需经验|提成奖金|交通补贴|销售
300713,AI算法工程师,3年及以上|硕士|c++|编程语言|人工智能|计算机科学|tensorflow|测评|视频|计算机视觉|nlp|深度学习框架|五险一金|定期体检|周末双休|年终奖金|餐饮补贴
300714,销售运营 AI-LiNK 品牌先锋-扬州（AO史密斯生态圈岗）,1年及以上|本科|销售|门店销售|直播|新媒体运营
300715,海外AI产品项目总监,无需经验|大专|数据分析|市场分析|AI|创业|储备负责人|公司负责人|商业化|海外市场|软件产品|团队管理|五险一金|补充医疗保险|员工旅游|交通补贴|通讯补贴|专业培训|定期体检|年终奖金|带薪年假|餐饮补贴
300716,AI应用开发工程师,2年及以上|本科|ai平台|ai|五险一金|员工旅游|早九晚六
300717,科大讯飞Ai学习机导购,1年及以上|大专
300718,销售运营 AI-LiNK 品牌先锋-天津（AO史密斯生态圈岗）,1年及以上|本科|年终奖金|新媒体运营|直播|门店销售|销售
300719,AI视觉管培生,无需经验|本科|数据分析|市场营销|产品设计|互联网|ai|视觉传达|移动互联网|客户答疑|商业化|专业培训|绩效奖金|五险一金|带薪年假
300720,AI应用开发工程师,无需经验|硕士|计算机|编程|解决方案|文档编写|数学|技术培训|算法|智能化|数据结构算法|tensorflow|五险一金|专业培训|绩效奖金|年终奖金|弹性工作|定期体检
300721,高级AI系统工程师（子公司岗位）,3年及以上|硕士|需求分析|c++|软件开发|软件工程|ai|技术方案|人工智能|tensorflow|深度学习框架|五险一金|补充医疗保险|交通补贴|餐饮补贴|专业培训|年终奖金|弹性工作|定期体检
300722,销售运营 AI-LiNK 品牌先锋-南昌（AO史密斯生态圈岗）,1年及以上|本科|门店销售|直播|新媒体运营
300723,AI算法工程师,无需经验|本科|c++|linux|算法研究|语音识别|图像识别|ai|java|音视频|CV|SPEECH|弹性工作|出国机会|五险一金|绩效奖金|年终奖金
300724,AI算法工程师,3年及以上|硕士|深度学习模型|数据清洗|目标检测|外观检测|六险一金|年度体检|餐补|项目奖金
300725,AI工程师,2年|本科|人工智能|机器学习|图像处理|深度学习|程序开发|opencv|五险一金|年终奖金|周末双休
300726,销售运营 AI-LiNK 品牌先锋-合肥（AO史密斯生态圈岗）,1年及以上|本科|门店销售|直播|新媒体运营
300727,AI产品专员管培生,无需经验|本科|数据分析|运营|项目管理|axure|人工智能|机器学习|进度跟踪|产品经理|产品说明书|产品改进|专业培训|绩效奖金|五险一金|带薪年假
300728,AI应用开发工程师,无需经验|本科|计算机|linux|ai|性能调优|人工智能|框架|深度学习框架|gpt|本地化部署|python|五险一金|员工旅游|绩效奖金|餐饮补贴|通讯补贴|专业培训|周末双休|五险一金|员工旅游|餐饮补贴|通讯补贴|绩效奖金|年终奖金
300729,AI排序策略-数理逻辑方向,无需经验|本科|下午茶|健身瑜伽|扁平管理|餐补|带薪休假|六险一金|租房补贴
300730,销售运营 AI-LiNK 品牌先锋-济南（AO史密斯生态圈岗）,1年及以上|本科|门店销售|直播|新媒体运营
300731,初级产品经理助理(AI方向),1年|大专|AI|BI|人工智能|需求文档|需求评估|需求分析|竞品分析|产品设计|用户体验|visio|节日福利|通讯补贴|交通补贴|带薪年假|五险一金|专业培训|员工旅游|补充医疗保险|年终奖金|员工培训
300732,外贸业务员,3年及以上|大专|销售|电子|市场营销|外贸|挖掘潜在客户|开发新客户|市场分析|客户资源|led|CET-4|五险一金|通讯补贴|双休|节日福利|零食下午茶|有无线网|法定节假三薪|带薪年假|团建聚餐|全勤奖|工龄奖
300733,外贸业务员,2年及以上|大专|渠道销售|阿里巴巴|外贸业务|商务报价|生产制造业|销售沟通|转化销售|销售业务|会展销售|阿里巴巴国际|绩效奖金|年终奖金|带薪年假|全勤奖|节日福利|广州社保
300734,外贸跟单,1年|绩效奖金|通讯补贴|餐饮补贴
300735,外贸采购专员,无需经验|大专|跟单|开发新产品|采购业务|日语|韩语|供应商|英语|生产|驾照|年终奖金|五险一金|专业培训|弹性工作|绩效奖金
300736,外贸业务员,3-4年|大专|五险一金|员工旅游|免费班车|通讯补贴|餐饮补贴|年终奖金
300737,外贸业务跟单,3年及以上|大专|国际贸易|商务英语|客户服务
300738,外贸业务助理,1年|大专|外贸|食品|五险一金|员工旅游|年终奖金|餐饮补贴
300739,"外贸业务员（提供食宿+奖金+年终14薪,年薪10-20万）",5-7年|本科|贸易|外贸|销售|员工旅游|专业培训|出国机会|绩效奖金|年终奖金|定期体检
300740,英语外贸业务员,无需经验|本科|客户关系|英语四级|发展新客户|facebook|linkedin|skype|ins|跟进客户订单|wechat|开拓新市场|五险一金|专业培训|出国机会|绩效奖金|弹性工作
300741,外贸业务员,2年及以上|本科|英语|宣传|国际贸易|开发客户|市场开拓|开拓市场|外贸销售|订单下达|订单交付|拓宽业务渠道|五险一金|定期体检|加班补贴|住房补贴|带薪年假
300742,外贸业务跟单,3年及以上|大专|国际贸易|商务英语|客户服务
300743,外贸业务（线上）,无需经验|本科|外贸|英语6级|电子商务平台|五险一金
300744,外贸业务员（上市公司急聘,2年及以上|本科|销售|英语|外贸|国际经济贸易|外贸业务|贸易业务|上市公司|五险一金|定期体检|员工旅游|出国机会|专业培训|餐饮补贴|通讯补贴|交通补贴|绩效奖金|年终奖金
300745,阿里巴巴国际站外贸业务员,2年及以上|本科|销售|英语|谈判|外贸|客户开发|业绩考核|客户维系|阿里国际站|订单签订|独立站|五险一金|员工旅游|专业培训|出国机会|绩效奖金|年终奖金|节日福利|周末双休
300746,外贸业务跟单,3年及以上|大专|国际贸易|商务英语|客户服务
300747,外贸服装跟单,3年及以上|大专|服装|外贸|外贸跟单|五险一金|专业培训|出国机会
300748,外贸业务员（五险一金+周末双休）,无需经验|大专|国际贸易|大学英语四级|英语|平台维护|外贸业务员|销售|外贸|外贸专员|业务提成|五险一金|节日福利|餐饮补贴|专业培训|周末双休|年终奖金|出国机会|底薪+提成
300749,外贸员,无需经验|本科|开发新客户|网站更新维护|沟通联络|拓展|国内外参展|五险一金|餐饮补贴|专业培训|出国机会|绩效奖金|年终奖金|定期体检
300750,假发外贸业务专员,1年|大专|开发国外客户|拜访客户|出国机会|英语|业务员|五险一金|员工旅游|绩效奖金|年终奖金
300751,外贸助理 (MJ001424),无需经验|本科|excel|英语|发货|售前售后|跟进客户|外贸助理|cet|员工旅游|定期体检|绩效奖金|餐饮补贴|补充医疗保险|六险一金|员工旅游|免费班车|股票期权|年终奖金|餐饮补贴|绩效奖金
300752,外贸跟单员,1年及以上|大专|外贸|售后|客户沟通|英语四级|跟单|英语读写|订单管理|供应商沟通|外贸流程|物流跟踪
